Ah,T,P,V,Time
-2.36076,24.81741,2.2147909638,3.48254,5289.00799490511
-2.36058,24.81741,2.1902321121,3.48591,5290.00399634242
-2.35854,24.81741,30.4868556454,3.55991,5291.00599251688
-2.35613,24.71226,25.4485988979,3.57509,5292.00500138104
-2.35416,24.71226,19.9554380388,3.56598,5293.0169954896
-2.3526,24.71226,14.1166341775,3.55435,5294.00500059128
-2.35149,24.71226,13.9011441768,3.54339,5295.01499310136
-2.35084,24.71226,2.404460227,3.52586,5296.00299820304
-2.35065,24.71226,0,3.51255,5296.99799381196
-2.35073,24.71226,-1.0286015656,3.50198,5297.99799844623
-2.35081,24.71226,-1.0372797851,3.50113,5299.00800101459
-2.35089,24.71226,-1.0282050436,3.50063,5299.99599605799
-2.35097,24.71226,-1.0369805524,3.50012,5301.00699439645
-2.35105,24.71226,-1.028005314,3.49995,5301.99700109661
-2.35114,24.71226,-1.0368324174,3.49962,5302.99499407411
-2.35122,24.71226,-1.0367820515,3.49945,5303.99899184704
-2.3513,24.71226,-1.0367820515,3.49945,5305.00299967825
-2.35138,24.71226,-1.0278085216,3.49928,5306.00299425423
-2.35146,24.71226,-1.0456390413,3.49911,5307.00299888849
-2.35155,24.71226,-1.1527747396,3.49877,5307.99599289894
-2.3517,24.71226,-1.9199836233,3.49641,5308.99899490178
-2.35204,24.71226,-11.3753298435,3.48495,5309.99899953604
-2.35296,24.71226,-16.2068767278,3.46557,5310.99799834192
-2.35456,24.71226,-19.419757643,3.44045,5312.0059993118
-2.35604,24.71226,-9.9969749895,3.44551,5313.00499811769
-2.35684,24.71226,-9.9677327802,3.46287,5313.99699635804
-2.35713,24.71226,0,3.48141,5315.00199995935
-2.3571,24.71226,-0.0178529092,3.49372,5316.0049919039
-2.35745,24.71226,-4.3650568044,3.48074,5317.00899973512
-2.35786,24.71226,-4.9489172073,3.47871,5318.00500117242
-2.35809,24.71226,-10.8087939271,3.48023,5319.0039999783
-2.35896,24.71226,-15.5574366607,3.45697,5320.00299878418
-2.36037,24.71226,-17.7740163048,3.43826,5320.99699862301
-2.36193,24.71226,-22.380932262,3.42966,5321.99599742889
-2.36375,24.71226,-17.7969635564,3.42073,5323.00699576735
-2.36518,24.71226,-18.6171858735,3.42697,5324.01199936867
-2.36691,24.71226,-11.3973401024,3.42208,5325.00299178064
-2.36784,24.71226,-11.384038055,3.4445,5325.99599584937
-2.36856,24.71226,-4.5702932088,3.45444,5326.9999936223
-2.36892,24.71226,-0.3719501434,3.46742,5327.99899242818
-2.36895,24.71226,-0.3731612217,3.47871,5328.99800129235
-2.36898,24.71226,-7.853939761,3.47855,5329.99700009823
-2.36967,24.71226,-8.6515789747,3.45647,5330.99599890411
-2.37037,24.71226,-8.4737720028,3.45596,5332.00699724257
-2.37098,24.71226,-7.4291670934,3.45866,5332.99599811435
-2.37123,24.81741,-3.0058847776,3.47164,5333.99599269032
-2.37137,24.81741,-1.687003128,3.47635,5335.00099629164
-2.37151,24.81741,-2.228297918,3.47585,5335.99999509752
-2.37185,24.81741,-4.227647196,3.47012,5337.00099550188
-2.3721,24.81741,0.0177587319,3.47529,5338.00499327481
-2.37118,24.81741,11.57020387,3.5171,5338.99899311364
-2.37093,24.81741,0,3.49569,5339.99499455094
-2.37095,24.81741,-9.0580110262,3.48377,5341.00799448788
-2.37167,24.81741,-8.7778735342,3.46102,5341.99800118804
-2.37222,24.81741,-6.6217880922,3.46607,5342.99699999392
-2.37276,24.81741,0.0177070698,3.46518,5344.00399513543
-2.37261,24.81741,13.7404196889,3.49333,5345.00099234283
-2.37122,24.81741,17.3359905666,3.53699,5346.00000120699
-2.36996,24.81741,16.17295475,3.5375,5346.99999578297
-2.3686,24.81741,17.6654172464,3.54508,5348.01699891686
-2.3672,24.81741,10.3970629504,3.54592,5349.00499396026
-2.36654,24.81741,8.3890637974,3.52418,5349.99899379909
-2.36603,24.81741,5.8670775168,3.51777,5351.00599899888
-2.36568,24.81741,3.713631096,3.51204,5352.00599357486
-2.36554,24.81741,1.2979989765,3.50479,5353.00599820912
-2.3655,24.81741,0,3.5021,5354.004997015
-2.36556,24.81741,-0.9290196746,3.49742,5355.00399582088
-2.36564,24.81741,-1.0359317566,3.49658,5356.00199885666
-2.36572,24.81741,-1.0269156128,3.49624,5357.0059966296
-2.3658,24.81741,-1.0357332557,3.49591,5357.99900069833
-2.36589,24.81741,-1.0356325239,3.49557,5358.99799950421
-2.36597,24.81741,-1.035582158,3.4954,5359.99599248171
-2.36605,24.81741,-1.0266189556,3.49523,5361.00700087845
-2.36613,24.81741,-1.124728718,3.4949,5362.00299225748
-2.36624,24.81741,-1.4099593095,3.49389,5363.01199905574
-2.36634,24.81741,-1.1423859788,3.49439,5363.99699673057
-2.36643,24.81741,-1.1334752843,3.49439,5364.99599553645
-2.36652,24.81741,-1.1423304024,3.49422,5365.99499434233
-2.36661,24.81741,-1.1601858666,3.49422,5366.99799634516
-2.36674,24.81741,-1.819540966,3.4922,5367.99800097942
-2.36701,24.92257,-3.4288073404,3.48697,5369.00499612093
-2.3673,24.92257,-3.9076908,3.48512,5370.00500075519
-2.36765,24.92257,-4.8556418976,3.48192,5371.00299373269
-2.36816,24.92257,-7.2850008456,3.47416,5372.00599573553
-2.36894,24.92257,-9.8589966156,3.46506,5372.99799397588
-2.37006,24.92257,-10.0684275307,3.45191,5373.99799861014
-2.37052,24.92257,0,3.47383,5375.00299215317
-2.37027,24.92257,3.5411074587,3.50109,5376.00499838591
-2.37001,24.92257,3.0138122508,3.50142,5377.00599879026
-2.36982,24.92257,0,3.50041,5378.00099439919
-2.37049,24.92257,-14.5682957816,3.46742,5378.99999320507
-2.37181,24.92257,-27.4041179838,3.43674,5380.01099154353
-2.37405,24.81741,-33.9911158779,3.40371,5380.99800087512
-2.37686,24.81741,-34.0248447146,3.37943,5381.99799545109
-2.37966,24.81741,-24.4873894629,3.37589,5382.99800008535
-2.38165,24.81741,-15.9941721408,3.40151,5383.99699889123
-2.38293,24.81741,-10.385967543,3.42579,5385.00699140131
-2.38376,24.81741,-16.6305788,3.43607,5386.00600026548
-2.38511,24.81741,-16.6103895924,3.42107,5386.99899427593
-2.38627,24.81741,-13.860421828,3.42815,5388.00599947572
-2.38733,24.81741,-12.7672192004,3.43084,5389.00599405169
-2.38828,24.81741,-5.267674279,3.43742,5390.00499285758
-2.3887,24.81741,0,3.45326,5391.01099222898
-2.38855,24.81741,2.273423373,3.47698,5391.99699573219
-2.38837,24.81741,0,3.47934,5393.00599247217
-2.38873,24.81741,-5.0008420413,3.45933,5394.01399344206
-2.38913,24.81741,-5.0008420413,3.45933,5394.99999694526
-2.38953,24.81741,-5.0008420413,3.45933,5395.99899575114
-2.38993,24.81741,-5.0008420413,3.45933,5396.9999961555
-2.39033,24.81741,-12.839916944,3.45512,5398.00000078976
-2.39137,24.81741,-7.4522957508,3.43674,5398.99899959564
-2.39192,24.81741,-10.984308192,3.45158,5400.00700056553
-2.39285,24.81741,-8.9309147326,3.43826,5400.9969972074
-2.39354,24.81741,-8.8344838827,3.44517,5402.00299657881
-2.39437,24.81741,-10.3063975545,3.44011,5403.00300121307
-2.39532,24.81741,-11.4510306804,3.43556,5403.99999842048
-2.39606,24.81741,-8.5838974371,3.44349,5405.00499196351
-2.39665,24.81741,-7.7284054115,3.44635,5405.99499866366
-2.39751,24.81741,-10.5611912325,3.43725,5407.00500123203
-2.39826,24.81741,-19.870833808,3.43792,5408.00099261105
-2.39988,24.81741,-19.937250795,3.40725,5408.99499244988
-2.40156,24.92257,-17.3953450902,3.40539,5410.00699661672
-2.40284,24.92257,-16.5370871965,3.41315,5411.0049996525
-2.40443,24.92257,-8.620243203,3.40573,5412.00199685991
-2.40513,24.92257,-4.7831773552,3.43624,5413.00099566579
-2.40552,24.92257,0,3.44669,5414.00399766862
-2.40468,24.92257,42.822311812,3.57256,5415.00200070441
-2.40136,24.92257,39.4030354278,3.58941,5415.99999368191
-2.39836,24.92257,34.6484903931,3.58503,5416.99899248779
-2.39576,24.92257,27.8032282976,3.57728,5418.01499985158
-2.3936,24.92257,23.7113094564,3.56649,5419.00299489498
-2.39184,24.92257,18.2692738816,3.55688,5419.99599896371
-2.39054,24.92257,11.1935483816,3.54289,5420.99499776959
-2.38968,25.02773,10.7713215819,3.52907,5422.00500033796
-2.38929,25.02773,0,3.51238,5422.99799434841
-2.38931,25.02773,-0.3929074512,3.49624,5423.99599738419
-2.38939,24.92257,-1.0438251432,3.49304,5424.99799355865
-2.38948,24.92257,-1.0435233249,3.49203,5425.99699236453
-2.38956,24.92257,-1.0343348613,3.49119,5427.00100019574
-2.38964,24.92257,-1.0341333977,3.49051,5428.00599373877
-2.38972,24.92257,-1.0339852627,3.49001,5429.00399677455
-2.38981,24.92257,-1.0338845309,3.48967,5430.00599294901
-2.38989,24.92257,-1.0427164839,3.48933,5430.99599964917
-2.38997,24.92257,-1.04261787,3.489,5431.9999974221
-2.39005,24.92257,-1.0425670689,3.48883,5432.99999199808
-2.39014,24.92257,-1.0424654667,3.48849,5434.00199823081
-2.39022,24.92257,-1.0334845664,3.48832,5435.00199280679
-2.3903,24.92257,-1.0334342005,3.48815,5435.99599264562
-2.39038,24.92257,-1.0423160517,3.48799,5436.99599727988
-2.39047,25.02773,-1.0422652506,3.48782,5437.99799345434
-2.39055,25.02773,-1.0422144495,3.48765,5438.99599649012
-2.39063,25.02773,-1.0422144495,3.48765,5440.0049932301
-2.39071,25.02773,-1.0332356996,3.48748,5441.00699946284
-2.3908,25.02773,-1.0421636484,3.48748,5441.99499450624
-2.39088,25.02773,-1.0421128473,3.48731,5443.01600083709
-2.39096,25.02773,-1.0421128473,3.48731,5443.99399794638
-2.39105,25.02773,-1.0420620462,3.48714,5445.00499628484
-2.39113,25.02773,-1.0420620462,3.48714,5446.00399509072
-2.39121,25.02773,-1.0330846019,3.48697,5447.0029938966
-2.39129,24.92257,-1.2111192704,3.48664,5448.00399430096
-2.39144,24.92257,-8.2277233527,3.48259,5449.00999367237
-2.39211,24.92257,-15.8216060376,3.46068,5450.00700093806
-2.39338,24.92257,-23.465960076,3.4359,5451.00599974394
-2.39529,24.92257,-19.0019756088,3.41433,5451.99599638581
-2.39671,24.92257,-19.8736882618,3.42781,5453.00699472427
-2.39836,24.92257,-20.7598963341,3.41517,5454.00399193168
-2.40007,24.92257,-21.1001367,3.41095,5455.00199496746
-2.40178,24.92257,-20.337214018,3.41011,5456.00299537182
-2.40333,24.92257,-17.8552600974,3.41517,5457.00499154627
-2.40453,24.92257,-17.3695250484,3.42258,5458.00400041044
-2.40601,24.92257,-17.9893133508,3.41247,5458.99699442089
-2.40705,25.02773,-7.4800203027,3.42933,5459.99900065362
-2.40765,25.02773,-7.806105654,3.4418,5460.99799945951
-2.40838,24.92257,0.0175709905,3.43855,5462.01399676502
-2.40831,24.92257,0.8948256984,3.46872,5463.00000026822
-2.40824,24.92257,1.072737274,3.47108,5463.99799324572
-2.40808,24.92257,2.1751229872,3.47597,5464.9959962815
-2.40783,24.92257,3.1023491865,3.48035,5465.99799245596
-2.40766,24.92257,1.8211297944,3.47816,5466.99799709022
-2.40758,24.92257,0.8523147666,3.47614,5468.00599806011
-2.40691,24.92257,8.1858980773,3.49889,5469.00400109589
-2.40635,24.92257,6.9046466193,3.49721,5470.00199407339
-2.40583,24.92257,6.4946878364,3.49771,5471.00199870765
-2.40532,24.92257,6.1918494,3.49822,5471.99699431658
-2.40455,24.92257,18.266515728,3.5144,5473.00699688494
-2.40306,24.92257,14.3617867392,3.53648,5474.00599569082
-2.40193,24.92257,10.1454757796,3.52772,5474.9949965626
-2.40122,24.92257,8.7436538454,3.51474,5475.99699273705
-2.40082,24.92257,4.6532845854,3.50361,5477.00499370694
-2.40076,24.92257,-0.0089038095,3.49169,5477.99899354577
-2.40083,24.92257,-1.0417602279,3.48613,5478.99600081146
-2.40091,24.92257,-1.0325868683,3.48529,5479.99899275601
-2.401,24.92257,-1.0414076085,3.48495,5480.99499419332
-2.40108,24.92257,-1.0323380015,3.48445,5482.00499676168
-2.40116,24.92257,-1.0322876356,3.48428,5483.00399556756
-2.40124,24.92257,-1.0321869038,3.48394,5484.00499597192
-2.40133,24.92257,-1.0321365379,3.48377,5485.00199317932
-2.40141,24.92257,-1.032086172,3.4836,5485.99299564958
-2.40149,24.92257,-1.0320358061,3.48343,5487.00399398804
-2.40157,24.92257,-1.0319884029,3.48327,5488.00100125372
-2.40166,24.92257,-1.0409055741,3.48327,5489.0019915998
-2.40174,24.92257,-1.040854773,3.4831,5490.00100046396
-2.40182,24.92257,-1.0408039719,3.48293,5491.00200086832
-2.40191,24.92257,-1.0408039719,3.48293,5492.0009996742
-2.40199,24.92257,-1.0407531708,3.48276,5493.00200007856
-2.40207,24.92257,-1.0318373052,3.48276,5493.99799145758
-2.40215,24.92257,-1.0407531708,3.48276,5495.00799402595
-2.40224,24.92257,-1.0317869393,3.48259,5495.99699489772
-2.40232,24.92257,-1.0317869393,3.48259,5496.99699953198
-2.4024,24.92257,-1.0317869393,3.48259,5497.99499250948
-2.40248,24.92257,-1.0406515686,3.48242,5499.00799244642
-2.40257,24.92257,-1.0317365734,3.48242,5500.0069912523
-2.40265,24.92257,-1.7334978885,3.48057,5501.00600011647
-2.40297,24.92257,-9.4161540868,3.47147,5501.99699252844
-2.40378,24.92257,-14.2794718282,3.45326,5502.99599133432
-2.40497,24.92257,-21.404046909,3.43455,5504.00499813259
-2.40671,24.92257,-21.5124173104,3.41416,5505.00099956989
-2.40887,24.92257,-27.4004429292,3.39174,5505.99999837577
-2.41135,24.92257,-30.0525403925,3.37825,5506.99999295175
-2.41199,24.92257,-11.7198808248,3.43978,5508.00499655306
-2.41303,24.92257,-37.3580467596,3.41348,5509.00299958885
-2.41612,24.92257,-18.4108951712,3.36056,5510.00099256635
-2.41762,25.02773,-18.3622087296,3.40404,5510.99699400365
-2.41886,25.02773,-7.4771334885,3.41601,5511.99599280953
-2.41936,25.02773,0.0175813127,3.44057,5513.00000064075
-2.4193,25.02773,1.1235625371,3.46383,5513.99599201977
-2.41904,25.02773,3.379743072,3.4731,5514.99699242413
-2.41878,25.02773,3.1772437323,3.47479,5515.99600128829
-2.41861,25.02773,2.1823970864,3.47344,5516.99699163437
-2.41836,25.02773,19.919536857,3.4817,5517.99899786711
-2.41634,25.02773,16.158135198,3.54019,5518.99700090289
-2.41505,25.02773,0,3.5235,5520.01000083983
-2.41528,25.02773,-3.2780223377,3.46877,5520.99799588323
-2.41575,25.02773,-6.051378531,3.45882,5521.99699468911
-2.41624,25.02773,-6.2335737343,3.45697,5522.99999669194
-2.41689,25.02773,-13.4917322748,3.44804,5524.00699183345
-2.41812,25.02773,-27.561835332,3.4182,5525.00199750066
-2.4204,25.02773,-27.8217638078,3.38398,5526.00700110197
-2.42291,25.02773,-30.5699935758,3.36966,5526.99799351394
-2.42521,25.02773,-7.807060481,3.38129,5527.99699231982
-2.42583,25.02773,-3.9293430315,3.43405,5529.01699282229
-2.426,25.02773,-2.1687690425,3.45175,5530.00499792397
-2.42625,25.02773,0.0176304198,3.45018,5530.99699616432
-2.42527,25.02773,12.193718418,3.49755,5532.00099393725
-2.42349,25.02773,16.331484125,3.53075,5533.00199434161
-2.42221,25.02773,10.8125041635,3.51609,5534.01299268007
-2.42148,25.02773,-0.0178804521,3.49911,5534.9969945848
-2.42173,24.92257,-24.1177655187,3.46017,5535.99999658763
-2.42371,24.92257,-29.891875356,3.39528,5536.99899539351
-2.4262,24.92257,-29.818718612,3.37522,5538.00499476492
-2.42857,24.92257,-28.888966487,3.37235,5538.99699300528
-2.4309,24.92257,-22.5706305636,3.37421,5539.99899923801
-2.43262,24.92257,-20.6775281174,3.39022,5540.99999964237
-2.43356,24.92257,-11.3309568027,3.41787,5541.99899844825
-2.4344,24.92257,-9.40873752,3.4236,5542.99700148404
-2.43499,24.92257,0.0175460026,3.43366,5543.99499446154
-2.43492,24.92257,0,3.45658,5545.00699862838
-2.43523,24.92257,-7.006162498,3.4418,5546.00300006568
-2.43591,24.92257,-8.4030046716,3.43068,5547.00400047004
-2.43648,24.92257,-6.1880090454,3.43658,5548.0050008744
-2.4368,24.92257,-3.712585435,3.4445,5549.0019980818
-2.43709,24.92257,-4.0554919152,3.44433,5550.00500008464
-2.43751,24.92257,-5.2992294948,3.44079,5550.99599249661
-2.43861,24.81741,-13.58920705,3.415,5552.01499722898
-2.43973,24.81741,-7.3277717744,3.41551,5553.00899706781
-2.44032,24.81741,-0.5524635667,3.43337,5553.99500057101
-2.44037,24.81741,0,3.45191,5554.99999411404
-2.44021,24.81741,-0.008826009,3.46118,5556.00900091231
-2.44078,24.81741,-7.2289664473,3.43489,5556.99699595571
-2.44176,24.81741,-15.3347768126,3.41719,5558.01699645817
-2.44305,24.81741,-8.3373189362,3.40741,5559.01299789548
-2.44353,24.81741,-0.9039716568,3.43624,5560.00299453735
-2.44358,24.71226,-12.473098583,3.44399,5560.99999174476
-2.4446,24.81741,-13.3041748392,3.41348,5561.99999637902
-2.44591,24.92257,-20.3627378122,3.39983,5563.00299838185
-2.44759,25.02773,-26.7986547888,3.38466,5563.99799399078
-2.44979,25.02773,-20.8423808537,3.36511,5565.00000022352
-2.45143,25.02773,-20.0022488942,3.38146,5566.00699536502
-2.45281,25.02773,-15.7544472236,3.39292,5567.00699999928
-2.45388,25.02773,-12.970231901,3.40135,5568.00699457526
-2.45495,25.02773,-13.13198289,3.4005,5568.99700127542
-2.45604,25.02773,-9.666118091,3.40033,5570.00300064683
-2.45664,25.02773,-3.2493058868,3.41989,5571.00199945271
-2.45691,25.02773,-3.7057034,3.43,5572.00099825859
-2.45732,25.02773,-5.2071227328,3.42646,5572.99899123609
-2.45774,24.92257,-6.1314902362,3.42461,5574.0039948374
-2.45847,24.92257,-9.15831285,3.415,5574.99799467623
-2.45971,24.92257,0.0173487566,3.39506,5576.00299827754
-2.45967,24.92257,0.8179986881,3.44377,5577.0039986819
-2.4595,24.92257,2.2295816665,3.45035,5578.00399325788
-2.45944,24.92257,0,3.44731,5578.99499572814
-2.46048,24.92257,-16.319267673,3.4059,5579.99599613249
-2.46186,24.92257,-16.6775683696,3.39208,5581.00699447095
-2.46312,24.92257,-12.3771850055,3.39595,5582.00799487531
-2.46406,24.92257,-11.2890193962,3.40522,5582.99599997699
-2.46484,24.92257,-9.4422741835,3.41045,5584.00099352002
-2.46528,24.92257,0.0175064001,3.42591,5585.00799871981
-2.46512,24.92257,2.36003279,3.44782,5585.99599376321
-2.4648,24.92257,0,3.45524,5586.99599839747
-2.46546,24.92257,-9.5692362256,3.41534,5588.0009919405
-2.4665,24.92257,-16.5352800686,3.40202,5588.99799920619
-2.4679,24.92257,-17.2772974272,3.38736,5589.99999538064
-2.46934,24.92257,-18.2440209312,3.38213,5591.000995785
-2.47098,24.92257,-19.1693561202,3.37623,5592.00100041926
-2.47233,24.92257,-12.1846562664,3.38584,5593.00699979067
-2.47333,24.92257,-3.6470656376,3.39983,5594.00699436665
-2.47363,24.92257,0,3.42208,5595.00099420547
-2.47348,24.92257,42.0357318465,3.50395,5596.00300043821
-2.47013,24.92257,42.7617703149,3.56447,5597.00599238276
-2.46679,24.92257,39.71634843,3.57306,5598.00299964845
-2.46372,24.92257,39.6178660343,3.57323,5598.99699948728
-2.461,24.92257,30.8372154908,3.56362,5599.99999143183
-2.45877,24.92257,23.2905319353,3.55233,5600.99799446762
-2.45694,24.92257,18.3996787524,3.54002,5602.00099647045
-2.45555,24.92257,13.283136945,3.5235,5603.00299264491
-2.4546,24.92257,6.00395571,3.5085,5604.00099568069
-2.45413,24.92257,5.9261560362,3.49434,5605.00299185514
-2.4541,24.92257,0,3.47698,5606.00299648941
-2.45417,24.92257,-1.037328579,3.4713,5607.00499266386
-2.45426,24.92257,-1.0369251585,3.46995,5608.00399146974
-2.45434,24.92257,-1.0365725391,3.46877,5609.00599770248
-2.45442,24.92257,-1.036372323,3.4681,5610.00599227846
-2.4545,24.92257,-1.0361691186,3.46742,5611.00899428129
-2.45459,24.92257,-1.0270940225,3.46675,5611.99900098145
-2.45467,24.92257,-1.0269429248,3.46624,5612.99899555743
-2.45475,24.92257,-1.026842193,3.4659,5613.99799436331
-2.45484,24.92257,-1.035565482,3.4654,5614.99499157071
-2.45492,24.92257,-1.0354638798,3.46506,5615.99499620497
-2.455,24.92257,-1.0442485482,3.46489,5617.00599454343
-2.45508,24.92257,-1.0441490928,3.46456,5618.00399757922
-2.45517,24.92257,-1.0440978582,3.46439,5619.00499798357
-2.45525,24.92257,-1.043995389,3.46405,5620.00300101936
-2.45533,24.92257,-1.0439441544,3.46388,5620.99599502981
-2.45542,24.92257,-1.0438929198,3.46371,5622.00699336827
-2.4555,24.92257,-1.0438416852,3.46354,5622.99599424005
-2.45559,24.92257,-1.0437934644,3.46338,5623.99999201298
-2.45567,24.92257,-1.0349110443,3.46321,5625.00299401581
-2.45575,24.92257,-1.0348602432,3.46304,5626.0009970516
-2.45583,24.92257,-1.0348602432,3.46304,5627.00399905443
-2.45592,24.92257,-1.0348094421,3.46287,5628.00299786031
-2.456,24.92257,-1.043588526,3.4627,5628.99799346924
-2.45609,24.92257,-1.034758641,3.4627,5630.00599443913
-2.45617,24.92257,-1.0347078399,3.46253,5631.00599907339
-2.45625,24.92257,-1.0347078399,3.46253,5632.00200051069
-2.45633,24.92257,-1.0434860568,3.46236,5633.00300091505
-2.45642,24.92257,-1.0346570388,3.46236,5634.00199972093
-2.4565,24.92257,-1.0434860568,3.46236,5634.99599955976
-2.45659,24.92257,-1.034609226,3.4622,5635.99699996412
-2.45667,24.92257,-1.043437836,3.4622,5637.00399510562
-2.45675,24.92257,-1.0433866014,3.46203,5638.00199814141
-2.45684,24.92257,-1.0433866014,3.46203,5639.00399431586
-2.45692,24.92257,-1.0345584249,3.46203,5639.99899998307
-2.457,24.92257,-1.0433353668,3.46186,5641.00599512458
-2.45709,24.92257,-1.0345076238,3.46186,5642.00599975884
-2.45717,24.92257,-1.0433353668,3.46186,5643.0070001632
-2.45725,24.81741,-1.935071325,3.4595,5644.00299154222
-2.45763,24.81741,-9.8124766146,3.44871,5644.99899297953
